year,importer1,importer2,flow1,flow2
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.79,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.79,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.77,
2000,All Other Trade,All Other Trade,0.16,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0.34,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.78,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.77,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.77,
2000,All Other Trade,All Other Trade,0.52,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0.72,
2000,All Other Trade,All Other Trade,0.75,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.76,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0.76,
2000,All Other Trade,All Other Trade,0.75,
2000,All Other Trade,All Other Trade,0.69,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.19,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.19,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.11,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.75,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.17,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0.29,
2000,All Other Trade,All Other Trade,0.24,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.74,
2000,All Other Trade,All Other Trade,0.73,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.25,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.73,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.32,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.65,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.54,
2000,All Other Trade,All Other Trade,0.27,
2000,All Other Trade,All Other Trade,0.67,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.61,
2000,All Other Trade,All Other Trade,0.65,
2000,All Other Trade,All Other Trade,0.21,
2000,All Other Trade,All Other Trade,0.7,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.7,
2000,All Other Trade,All Other Trade,0.69,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0.29,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.71,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.71,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.71,
2000,All Other Trade,All Other Trade,0.2,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.71,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.017076,
2000,All Other Trade,All Other Trade,0.61,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.31,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.19,
2000,All Other Trade,All Other Trade,0.7,
2000,All Other Trade,All Other Trade,0.13,
2000,All Other Trade,All Other Trade,0.7,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.68,
2000,All Other Trade,All Other Trade,0.69,
2000,All Other Trade,All Other Trade,0.67,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.69,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.69,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.16,
2000,All Other Trade,All Other Trade,0.68,
2000,All Other Trade,All Other Trade,0.1,
2000,All Other Trade,All Other Trade,0.68,
2000,All Other Trade,All Other Trade,0.68,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.68,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.52,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.60212,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.67,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.67,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0.66,
2000,All Other Trade,All Other Trade,0.16,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0.628506,
2000,All Other Trade,All Other Trade,0.61,
2000,All Other Trade,All Other Trade,0.36,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.65,
2000,All Other Trade,All Other Trade,0.65,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.6,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.58,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0.64,
2000,All Other Trade,All Other Trade,0.17,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.16,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.6,
2000,All Other Trade,All Other Trade,0.61,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.28,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.63,
2000,All Other Trade,All Other Trade,0.54,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.07,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.22,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0.58,
2000,All Other Trade,All Other Trade,0.13,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.62,
2000,All Other Trade,All Other Trade,0.52,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0.6,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.6,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.21,
2000,All Other Trade,All Other Trade,0.58,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.15,
2000,All Other Trade,All Other Trade,0.55,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0.59,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.58,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0.54,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0.31,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.38,
2000,All Other Trade,All Other Trade,0.57,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0.58,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0.15,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0.55,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0.22,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.56,
2000,All Other Trade,All Other Trade,0.22,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.54,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.55,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.24,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.55,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.2,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.13,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.54,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.14,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.14,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.04,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.2,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.38,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.2,
2000,All Other Trade,All Other Trade,0.33,
2000,All Other Trade,All Other Trade,0.33,
2000,All Other Trade,All Other Trade,0.52,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.38,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.29,
2000,All Other Trade,All Other Trade,0.53,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.33,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.52,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.31,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.22,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.21,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.05,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.13,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0.51,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.2,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.36,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.28,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.28,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.5,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.28,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.49,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.1,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.48,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0.27,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0.22,
2000,All Other Trade,All Other Trade,0.29,
2000,All Other Trade,All Other Trade,0.24,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.47,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.21,
2000,All Other Trade,All Other Trade,0.000587,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.36,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.46,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.24,
2000,All Other Trade,All Other Trade,0.26,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.33,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.27,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.17,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.28,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.45,
2000,All Other Trade,All Other Trade,0.38,
2000,All Other Trade,All Other Trade,0.18,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.36,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0.24,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.16,
2000,All Other Trade,All Other Trade,0.12,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0.44,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.14,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.32,
2000,All Other Trade,All Other Trade,0.32,
2000,All Other Trade,All Other Trade,0.02,
2000,All Other Trade,All Other Trade,0.43,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.33,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0.34,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.08,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.03,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.42,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.23,
2000,All Other Trade,All Other Trade,0.3,
2000,All Other Trade,All Other Trade,0.07,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0.21,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.35,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.34,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.41,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.1,
2000,All Other Trade,All Other Trade,0.13,
2000,All Other Trade,All Other Trade,0.39,
2000,All Other Trade,All Other Trade,0.19,
2000,All Other Trade,All Other Trade,0.4,
2000,All Other Trade,All Other Trade,0.09,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.01,
2000,All Other Trade,All Other Trade,0,
2000,All Other Trade,All Other Trade,0.06,
2000,All Other Trade,All Other Trade,0.37,
2000,All Other Trade,All Other Trade,0.38,
